source	gene ID	gene name	orthologs
OrthoMCL	DDB_G0294036	mrpl2	M.musculus:ENSMUSP00000002844 | M.musculus:ENSMUSP00000004072
InParanoid	DDB_G0294036	mrpl2	M.musculus:ENSMUSP00000002844
OrthoMCL	DDB_G0293556	mcfG	M.musculus:ENSMUSP00000035222
InParanoid	DDB_G0293556	mcfG	M.musculus:ENSMUSP00000035222
OrthoMCL	DDB_G0294048	nad4	M.musculus:ENSMUSP00000081000 | M.musculus:ENSMUSP00000112628
InParanoid	DDB_G0294048	nad4	M.musculus:ENSMUSP00000081000 | M.musculus:ENSMUSP00000112628
OrthoMCL	DDB_G0293496	vps52B	M.musculus:ENSMUSP00000025178
OrthoMCL	DDB_G0293460	DDB_G0293460	M.musculus:ENSMUSP00000045437
OrthoMCL	DDB_G0291862	rpl3	M.musculus:ENSMUSP00000080354 | M.musculus:ENSMUSP00000086928
InParanoid	DDB_G0291862	rpl3	M.musculus:ENSMUSP00000080354
InParanoid	DDB_G0293928	gxcZ	M.musculus:ENSMUSP00000062782
OrthoMCL	DDB_G0291970	cofB	M.musculus:ENSMUSP00000077262 | M.musculus:ENSMUSP00000064557
InParanoid	DDB_G0291970	cofB	M.musculus:ENSMUSP00000064557
OrthoMCL	DDB_G0293504	DDB_G0293504	M.musculus:ENSMUSP00000108875
OrthoMCL	DDB_G0293122	DDB_G0293122	M.musculus:ENSMUSP00000001715 | M.musculus:ENSMUSP00000001713 | M.musculus:ENSMUSP00000046324
OrthoMCL	DDB_G0293656	fhkA	M.musculus:ENSMUSP00000066679
OrthoMCL	DDB_G0293306	uba5	M.musculus:ENSMUSP00000035166
InParanoid	DDB_G0293306	uba5	M.musculus:ENSMUSP00000035166
OrthoMCL	DDB_G0292388	rpl27a	M.musculus:ENSMUSP00000051767 | M.musculus:ENSMUSP00000076607 | M.musculus:ENSMUSP00000081030 | M.musculus:ENSMUSP00000074843
InParanoid	DDB_G0292388	rpl27a	M.musculus:ENSMUSP00000076607 | M.musculus:ENSMUSP00000051767
OrthoMCL	DDB_G0292994	pdhA	M.musculus:ENSMUSP00000033662 | M.musculus:ENSMUSP00000060774
InParanoid	DDB_G0292994	pdhA	M.musculus:ENSMUSP00000060774 | M.musculus:ENSMUSP00000033662
OrthoMCL	DDB_G0292998	rasB	M.musculus:ENSMUSP00000069752 | M.musculus:ENSMUSP00000029445 | M.musculus:ENSMUSP00000107339
OrthoMCL	DDB_G0292504	rad17	M.musculus:ENSMUSP00000022136
OrthoMCL	DDB_G0294292	DDB_G0294292	M.musculus:ENSMUSP00000112860
OrthoMCL	DDB_G0291354	DDB_G0291354	M.musculus:ENSMUSP00000043088 | M.musculus:ENSMUSP00000046358
OrthoMCL	DDB_G0293700	rps21	M.musculus:ENSMUSP00000058432
InParanoid	DDB_G0293700	rps21	M.musculus:ENSMUSP00000058432
OrthoMCL	DDB_G0293394	pter	M.musculus:ENSMUSP00000110444
InParanoid	DDB_G0293394	pter	M.musculus:ENSMUSP00000110444
InParanoid	DDB_G0293476	fncI	M.musculus:ENSMUSP00000044931
OrthoMCL	DDB_G0293484	psenen	M.musculus:ENSMUSP00000044682
InParanoid	DDB_G0293484	psenen	M.musculus:ENSMUSP00000044682
OrthoMCL	DDB_G0293540	empB	M.musculus:ENSMUSP00000054834 | M.musculus:ENSMUSP00000089769
OrthoMCL	DDB_G0275097	DDB_G0275097	M.musculus:ENSMUSP00000043279
OrthoMCL	DDB_G0283957	msh4	M.musculus:ENSMUSP00000005630
InParanoid	DDB_G0283957	msh4	M.musculus:ENSMUSP00000005630
OrthoMCL	DDB_G0284483	ints7	M.musculus:ENSMUSP00000036277
InParanoid	DDB_G0284483	ints7	M.musculus:ENSMUSP00000036277
OrthoMCL	DDB_G0285823	DDB_G0285823	M.musculus:ENSMUSP00000039046
InParanoid	DDB_G0285823	DDB_G0285823	M.musculus:ENSMUSP00000039046
OrthoMCL	DDB_G0277269	ionA	M.musculus:ENSMUSP00000005692 | M.musculus:ENSMUSP00000007340 | M.musculus:ENSMUSP00000039657 | M.musculus:ENSMUSP00000083077 | M.musculus:ENSMUSP00000099922 | M.musculus:ENSMUSP00000106874
OrthoMCL	DDB_G0270882	nosip	M.musculus:ENSMUSP00000103460
InParanoid	DDB_G0270882	nosip	M.musculus:ENSMUSP00000103460
OrthoMCL	DDB_G0271476	DDB_G0271476	M.musculus:ENSMUSP00000113726 | M.musculus:ENSMUSP00000062834
OrthoMCL	DDB_G0293784	psmB5	M.musculus:ENSMUSP00000022803 | M.musculus:ENSMUSP00000025196
InParanoid	DDB_G0293784	psmB5	M.musculus:ENSMUSP00000022803
OrthoMCL	DDB_G0274915	DDB_G0274915	M.musculus:ENSMUSP00000049941 | M.musculus:ENSMUSP00000081462 | M.musculus:ENSMUSP00000085907 | M.musculus:ENSMUSP00000093813 | M.musculus:ENSMUSP00000026590 | M.musculus:ENSMUSP00000039699 | M.musculus:ENSMUSP00000107873 | M.musculus:ENSMUSP00000009631 | M.musculus:ENSMUSP00000047991 | M.musculus:ENSMUSP00000036169
OrthoMCL	DDB_G0284379	xpo5	M.musculus:ENSMUSP00000084257
InParanoid	DDB_G0284379	xpo5	M.musculus:ENSMUSP00000084257
OrthoMCL	DDB_G0287017	DDB_G0287017	M.musculus:ENSMUSP00000036337
InParanoid	DDB_G0287017	DDB_G0287017	M.musculus:ENSMUSP00000036337
OrthoMCL	DDB_G0286457	strap	M.musculus:ENSMUSP00000098401
InParanoid	DDB_G0286457	strap	M.musculus:ENSMUSP00000098401
OrthoMCL	DDB_G0281673	DDB_G0281673	M.musculus:ENSMUSP00000067662
OrthoMCL	DDB_G0281837	DDB_G0281837	M.musculus:ENSMUSP00000047275
InParanoid	DDB_G0281837	DDB_G0281837	M.musculus:ENSMUSP00000047275
OrthoMCL	DDB_G0278815	eIF5b	M.musculus:ENSMUSP00000027252
InParanoid	DDB_G0278815	eIF5b	M.musculus:ENSMUSP00000027252
OrthoMCL	DDB_G0268018	DDB_G0268018	M.musculus:ENSMUSP00000047322 | M.musculus:ENSMUSP00000108104
OrthoMCL	DDB_G0267392	plbG	M.musculus:ENSMUSP00000031597 | M.musculus:ENSMUSP00000032336
OrthoMCL	DDB_G0278579	dynE	M.musculus:ENSMUSP00000033156
InParanoid	DDB_G0278579	dynE	M.musculus:ENSMUSP00000033156
OrthoMCL	DDB_G0268222	DDB_G0268222	M.musculus:ENSMUSP00000045437
InParanoid	DDB_G0268222	DDB_G0268222	M.musculus:ENSMUSP00000045437
OrthoMCL	DDB_G0270664	DDB_G0270664	M.musculus:ENSMUSP00000113961
InParanoid	DDB_G0270664	DDB_G0270664	M.musculus:ENSMUSP00000113961
OrthoMCL	DDB_G0277817	alg10	M.musculus:ENSMUSP00000097882
InParanoid	DDB_G0277817	alg10	M.musculus:ENSMUSP00000097882
OrthoMCL	DDB_G0280805	DDB_G0280805	M.musculus:ENSMUSP00000096885
InParanoid	DDB_G0280805	DDB_G0280805	M.musculus:ENSMUSP00000096885
OrthoMCL	DDB_G0280827	trappc4	M.musculus:ENSMUSP00000034623
InParanoid	DDB_G0280827	trappc4	M.musculus:ENSMUSP00000034623
OrthoMCL	DDB_G0272076	eif3L	M.musculus:ENSMUSP00000038839
InParanoid	DDB_G0272076	eif3L	M.musculus:ENSMUSP00000038839
OrthoMCL	DDB_G0272837	ifkA	M.musculus:ENSMUSP00000005233
InParanoid	DDB_G0272837	ifkA	M.musculus:ENSMUSP00000005233
OrthoMCL	DDB_G0281293	ddiA	M.musculus:ENSMUSP00000086519 | M.musculus:ENSMUSP00000095031
InParanoid	DDB_G0281293	ddiA	M.musculus:ENSMUSP00000095031 | M.musculus:ENSMUSP00000086519
OrthoMCL	DDB_G0287659	nagD	M.musculus:ENSMUSP00000022169 | M.musculus:ENSMUSP00000026262
InParanoid	DDB_G0276563	DDB_G0276563	M.musculus:ENSMUSP00000110417
OrthoMCL	DDB_G0268426	zntA	M.musculus:ENSMUSP00000025186
InParanoid	DDB_G0268426	zntA	M.musculus:ENSMUSP00000082343
OrthoMCL	DDB_G0278967	eif2s3	M.musculus:ENSMUSP00000059395 | M.musculus:ENSMUSP00000088736
InParanoid	DDB_G0278967	eif2s3	M.musculus:ENSMUSP00000059395
OrthoMCL	DDB_G0292584	rnaseh2A	M.musculus:ENSMUSP00000105358
InParanoid	DDB_G0292584	rnaseh2A	M.musculus:ENSMUSP00000105358
OrthoMCL	DDB_G0287913	oatA	M.musculus:ENSMUSP00000022858 | M.musculus:ENSMUSP00000081544
InParanoid	DDB_G0287913	oatA	M.musculus:ENSMUSP00000081544
OrthoMCL	DDB_G0292818	DDB_G0292818	M.musculus:ENSMUSP00000028295
OrthoMCL	DDB_G0291636	rpb5	M.musculus:ENSMUSP00000004786
InParanoid	DDB_G0291636	rpb5	M.musculus:ENSMUSP00000004786
OrthoMCL	DDB_G0289181	gnb1l	M.musculus:ENSMUSP00000097669
InParanoid	DDB_G0289181	gnb1l	M.musculus:ENSMUSP00000097669
OrthoMCL	DDB_G0290849	zmpste24	M.musculus:ENSMUSP00000053900
InParanoid	DDB_G0290849	zmpste24	M.musculus:ENSMUSP00000053900
OrthoMCL	DDB_G0274579	pitB	M.musculus:ENSMUSP00000031353 | M.musculus:ENSMUSP00000054309 | M.musculus:ENSMUSP00000074737
InParanoid	DDB_G0274579	pitB	M.musculus:ENSMUSP00000099567 | M.musculus:ENSMUSP00000061059
OrthoMCL	DDB_G0277855	fimA	M.musculus:ENSMUSP00000091317 | M.musculus:ENSMUSP00000106541 | M.musculus:ENSMUSP00000109692
InParanoid	DDB_G0277855	fimA	M.musculus:ENSMUSP00000091317
OrthoMCL	DDB_G0274601	act9	M.musculus:ENSMUSP00000031564 | M.musculus:ENSMUSP00000034453 | M.musculus:ENSMUSP00000048218 | M.musculus:ENSMUSP00000052086 | M.musculus:ENSMUSP00000074658 | M.musculus:ENSMUSP00000087736 | M.musculus:ENSMUSP00000101823
OrthoMCL	DDB_G0275395	eIF4g	M.musculus:ENSMUSP00000047678 | M.musculus:ENSMUSP00000101458
InParanoid	DDB_G0275395	eIF4g	M.musculus:ENSMUSP00000101458
OrthoMCL	DDB_G0270552	DDB_G0270552	M.musculus:ENSMUSP00000072969
InParanoid	DDB_G0270552	DDB_G0270552	M.musculus:ENSMUSP00000072969
OrthoMCL	DDB_G0286013	repE	M.musculus:ENSMUSP00000025649
InParanoid	DDB_G0286013	repE	M.musculus:ENSMUSP00000025649
OrthoMCL	DDB_G0287727	DDB_G0287727	M.musculus:ENSMUSP00000028100 | M.musculus:ENSMUSP00000089758
InParanoid	DDB_G0287727	DDB_G0287727	M.musculus:ENSMUSP00000028100
OrthoMCL	DDB_G0288347	nola3	M.musculus:ENSMUSP00000028553
InParanoid	DDB_G0288347	nola3	M.musculus:ENSMUSP00000028553
OrthoMCL	DDB_G0288613	erf1	M.musculus:ENSMUSP00000025218
InParanoid	DDB_G0288613	erf1	M.musculus:ENSMUSP00000025218
OrthoMCL	DDB_G0279429	DDB_G0279429	M.musculus:ENSMUSP00000074405
OrthoMCL	DDB_G0278735	fps	M.musculus:ENSMUSP00000080531
InParanoid	DDB_G0278735	fps	M.musculus:ENSMUSP00000080531
OrthoMCL	DDB_G0291908	DDB_G0291908	M.musculus:ENSMUSP00000033236
InParanoid	DDB_G0291908	DDB_G0291908	M.musculus:ENSMUSP00000033236
OrthoMCL	DDB_G0280313	ssr2	M.musculus:ENSMUSP00000045456
InParanoid	DDB_G0280313	ssr2	M.musculus:ENSMUSP00000045456
OrthoMCL	DDB_G0282855	DDB_G0282855	M.musculus:ENSMUSP00000038211
InParanoid	DDB_G0282855	DDB_G0282855	M.musculus:ENSMUSP00000038211
OrthoMCL	DDB_G0292446	DDB_G0292446	M.musculus:ENSMUSP00000030189
InParanoid	DDB_G0292446	DDB_G0292446	M.musculus:ENSMUSP00000030189
OrthoMCL	DDB_G0272931	timm9	M.musculus:ENSMUSP00000021486
OrthoMCL	DDB_G0280041	pyr56	M.musculus:ENSMUSP00000023510
InParanoid	DDB_G0280041	pyr56	M.musculus:ENSMUSP00000023510
OrthoMCL	DDB_G0285373	mybL	M.musculus:ENSMUSP00000109750
OrthoMCL	DDB_G0273539	DDB_G0273539	M.musculus:ENSMUSP00000103015 | M.musculus:ENSMUSP00000029658
OrthoMCL	DDB_G0292866	DDB_G0292866	M.musculus:ENSMUSP00000072239
InParanoid	DDB_G0292866	DDB_G0292866	M.musculus:ENSMUSP00000072239
OrthoMCL	DDB_G0292294	hemE	M.musculus:ENSMUSP00000030446
InParanoid	DDB_G0292294	hemE	M.musculus:ENSMUSP00000030446
OrthoMCL	DDB_G0274161	DDB_G0274161	M.musculus:ENSMUSP00000111517
OrthoMCL	DDB_G0272192	DDB_G0272192	M.musculus:ENSMUSP00000026859
InParanoid	DDB_G0272192	DDB_G0272192	M.musculus:ENSMUSP00000026859
InParanoid	DDB_G0269502	nup160	M.musculus:ENSMUSP00000059289
OrthoMCL	DDB_G0289231	DDB_G0289231	M.musculus:ENSMUSP00000075429
OrthoMCL	DDB_G0267682	ercc1	M.musculus:ENSMUSP00000003645
InParanoid	DDB_G0267682	ercc1	M.musculus:ENSMUSP00000003645
OrthoMCL	DDB_G0291161	DDB_G0291161	M.musculus:ENSMUSP00000094115
InParanoid	DDB_G0291161	DDB_G0291161	M.musculus:ENSMUSP00000094115
InParanoid	DDB_G0291199	ube2t	M.musculus:ENSMUSP00000027687
OrthoMCL	DDB_G0275645	acn9	M.musculus:ENSMUSP00000040935
InParanoid	DDB_G0275645	acn9	M.musculus:ENSMUSP00000040935
OrthoMCL	DDB_G0276239	DDB_G0276239	M.musculus:ENSMUSP00000031388 | M.musculus:ENSMUSP00000032749
InParanoid	DDB_G0291342	DDB_G0291342	M.musculus:ENSMUSP00000001326
InParanoid	DDB_G0283013	DDB_G0283013	M.musculus:ENSMUSP00000036069
OrthoMCL	DDB_G0269034	udkA	M.musculus:ENSMUSP00000027839 | M.musculus:ENSMUSP00000050398
InParanoid	DDB_G0269034	udkA	M.musculus:ENSMUSP00000050398
OrthoMCL	DDB_G0291227	ctrA	M.musculus:ENSMUSP00000112347 | M.musculus:ENSMUSP00000046714 | M.musculus:ENSMUSP00000064566 | M.musculus:ENSMUSP00000098914 | M.musculus:ENSMUSP00000112848
OrthoMCL	DDB_G0278039	rpb8	M.musculus:ENSMUSP00000021405
InParanoid	DDB_G0278039	rpb8	M.musculus:ENSMUSP00000021405
OrthoMCL	DDB_G0282677	spt16	M.musculus:ENSMUSP00000042283
InParanoid	DDB_G0282677	spt16	M.musculus:ENSMUSP00000042283
OrthoMCL	DDB_G0288461	hgsA	M.musculus:ENSMUSP00000097858 | M.musculus:ENSMUSP00000107745 | M.musculus:ENSMUSP00000113296
InParanoid	DDB_G0288461	hgsA	M.musculus:ENSMUSP00000107745 | M.musculus:ENSMUSP00000097858 | M.musculus:ENSMUSP00000113296
OrthoMCL	DDB_G0289179	thyB	M.musculus:ENSMUSP00000026661
InParanoid	DDB_G0289179	thyB	M.musculus:ENSMUSP00000026661
OrthoMCL	DDB_G0289035	hlcs3	M.musculus:ENSMUSP00000097112
OrthoMCL	DDB_G0269120	cypB	M.musculus:ENSMUSP00000022419 | M.musculus:ENSMUSP00000034947 | M.musculus:ENSMUSP00000071686 | M.musculus:ENSMUSP00000088252
InParanoid	DDB_G0269120	cypB	M.musculus:ENSMUSP00000034947
OrthoMCL	DDB_G0271516	DDB_G0271516	M.musculus:ENSMUSP00000067035 | M.musculus:ENSMUSP00000091557
OrthoMCL	DDB_G0288457	pks26	M.musculus:ENSMUSP00000052872
OrthoMCL	DDB_G0287497	nup133	M.musculus:ENSMUSP00000048084
OrthoMCL	DDB_G0287509	DDB_G0287509	M.musculus:ENSMUSP00000058502
InParanoid	DDB_G0287509	DDB_G0287509	M.musculus:ENSMUSP00000058502
OrthoMCL	DDB_G0289541	vasP	M.musculus:ENSMUSP00000032561
InParanoid	DDB_G0289541	vasP	M.musculus:ENSMUSP00000032561
OrthoMCL	DDB_G0294072	mrps7	M.musculus:ENSMUSP00000053033
OrthoMCL	DDB_G0288979	trmu	M.musculus:ENSMUSP00000023019
InParanoid	DDB_G0288979	trmu	M.musculus:ENSMUSP00000023019
OrthoMCL	DDB_G0284047	abcF2	M.musculus:ENSMUSP00000030795
InParanoid	DDB_G0284047	abcF2	M.musculus:ENSMUSP00000030795
OrthoMCL	DDB_G0287537	nop14	M.musculus:ENSMUSP00000038382
InParanoid	DDB_G0287537	nop14	M.musculus:ENSMUSP00000038382
OrthoMCL	DDB_G0292072	fdfT	M.musculus:ENSMUSP00000055313
InParanoid	DDB_G0292072	fdfT	M.musculus:ENSMUSP00000055313
InParanoid	DDB_G0274829	rmd5	M.musculus:ENSMUSP00000002292
OrthoMCL	DDB_G0290503	DDB_G0290503	M.musculus:ENSMUSP00000045239 | M.musculus:ENSMUSP00000057938 | M.musculus:ENSMUSP00000081880 | M.musculus:ENSMUSP00000027900
OrthoMCL	DDB_G0272190	fam49	M.musculus:ENSMUSP00000066359
InParanoid	DDB_G0272190	fam49	M.musculus:ENSMUSP00000066359
OrthoMCL	DDB_G0280065	DDB_G0280065	M.musculus:ENSMUSP00000076653
OrthoMCL	DDB_G0276415	rps18	M.musculus:ENSMUSP00000008812 | M.musculus:ENSMUSP00000079301
InParanoid	DDB_G0276415	rps18	M.musculus:ENSMUSP00000008812
OrthoMCL	DDB_G0289161	DDB_G0289161	M.musculus:ENSMUSP00000006900
InParanoid	DDB_G0289161	DDB_G0289161	M.musculus:ENSMUSP00000006900
OrthoMCL	DDB_G0279661	DDB_G0279661	M.musculus:ENSMUSP00000080344
OrthoMCL	DDB_G0279739	trmt5	M.musculus:ENSMUSP00000112121
InParanoid	DDB_G0279739	trmt5	M.musculus:ENSMUSP00000112121
OrthoMCL	DDB_G0286443	DDB_G0286443	M.musculus:ENSMUSP00000101300
InParanoid	DDB_G0286443	DDB_G0286443	M.musculus:ENSMUSP00000101300
OrthoMCL	DDB_G0295753	DDB_G0295753	M.musculus:ENSMUSP00000075987
OrthoMCL	DDB_G0295793	DDB_G0295793	M.musculus:ENSMUSP00000025264
OrthoMCL	DDB_G0295825	mrpl34	M.musculus:ENSMUSP00000044497
OrthoMCL	DDB_G0302543	DDB_G0302543	M.musculus:ENSMUSP00000040639
OrthoMCL	DDB_G0304961	tmem184E	M.musculus:ENSMUSP00000034030 | M.musculus:ENSMUSP00000074518 | M.musculus:ENSMUSP00000035399
OrthoMCL	DDB_G0267382	corA	M.musculus:ENSMUSP00000004646 | M.musculus:ENSMUSP00000008893 | M.musculus:ENSMUSP00000032949 | M.musculus:ENSMUSP00000104027 | M.musculus:ENSMUSP00000041826 | M.musculus:ENSMUSP00000103386
InParanoid	DDB_G0267382	corA	M.musculus:ENSMUSP00000004646
OrthoMCL	DDB_G0269822	mhisS	M.musculus:ENSMUSP00000001416 | M.musculus:ENSMUSP00000019287
OrthoMCL	DDB_G0268014	gtf2h1	M.musculus:ENSMUSP00000103271
InParanoid	DDB_G0268014	gtf2h1	M.musculus:ENSMUSP00000103271
OrthoMCL	DDB_G0268614	msh6	M.musculus:ENSMUSP00000005503 | M.musculus:ENSMUSP00000022220
InParanoid	DDB_G0268614	msh6	M.musculus:ENSMUSP00000005503
OrthoMCL	DDB_G0269216	cypE	M.musculus:ENSMUSP00000024802
InParanoid	DDB_G0269216	cypE	M.musculus:ENSMUSP00000024802
OrthoMCL	DDB_G0269220	DDB_G0269220	M.musculus:ENSMUSP00000058279
InParanoid	DDB_G0269220	DDB_G0269220	M.musculus:ENSMUSP00000058279
InParanoid	DDB_G0269848	agpA	M.musculus:ENSMUSP00000068690
OrthoMCL	DDB_G0269770	fam63A	M.musculus:ENSMUSP00000037035 | M.musculus:ENSMUSP00000102805
OrthoMCL	DDB_G0269754	DDB_G0269754	M.musculus:ENSMUSP00000107451
OrthoMCL	DDB_G0267960	cog4	M.musculus:ENSMUSP00000034203
InParanoid	DDB_G0267960	cog4	M.musculus:ENSMUSP00000034203
OrthoMCL	DDB_G0269168	vps26	M.musculus:ENSMUSP00000034470 | M.musculus:ENSMUSP00000090130
InParanoid	DDB_G0269168	vps26	M.musculus:ENSMUSP00000034470
InParanoid	DDB_G0269986	DDB_G0269986	M.musculus:ENSMUSP00000058950
OrthoMCL	DDB_G0269348	DDB_G0269348	M.musculus:ENSMUSP00000030980
InParanoid	DDB_G0269348	DDB_G0269348	M.musculus:ENSMUSP00000030980
OrthoMCL	DDB_G0268938	ube2w	M.musculus:ENSMUSP00000112741
InParanoid	DDB_G0268938	ube2w	M.musculus:ENSMUSP00000112741
OrthoMCL	DDB_G0267546	DDB_G0267546	M.musculus:ENSMUSP00000065631
InParanoid	DDB_G0267546	DDB_G0267546	M.musculus:ENSMUSP00000065631
OrthoMCL	DDB_G0269712	ahsa	M.musculus:ENSMUSP00000021425 | M.musculus:ENSMUSP00000020529
InParanoid	DDB_G0269712	ahsa	M.musculus:ENSMUSP00000021425
OrthoMCL	DDB_G0268036	DDB_G0268036	M.musculus:ENSMUSP00000031268
InParanoid	DDB_G0268036	DDB_G0268036	M.musculus:ENSMUSP00000031268
OrthoMCL	DDB_G0269526	argD	M.musculus:ENSMUSP00000022858 | M.musculus:ENSMUSP00000081544
OrthoMCL	DDB_G0268044	DDB_G0268044	M.musculus:ENSMUSP00000025846 | M.musculus:ENSMUSP00000066736 | M.musculus:ENSMUSP00000086167
InParanoid	DDB_G0268044	DDB_G0268044	M.musculus:ENSMUSP00000025846
OrthoMCL	DDB_G0268052	DDB_G0268052	M.musculus:ENSMUSP00000063883
InParanoid	DDB_G0269214	abcG1	M.musculus:ENSMUSP00000024829
OrthoMCL	DDB_G0271608	rev3	M.musculus:ENSMUSP00000019986
InParanoid	DDB_G0271608	rev3	M.musculus:ENSMUSP00000019986
OrthoMCL	DDB_G0268518	DDB_G0268518	M.musculus:ENSMUSP00000028250
InParanoid	DDB_G0268518	DDB_G0268518	M.musculus:ENSMUSP00000028250
InParanoid	DDB_G0269404	DDB_G0269404	M.musculus:ENSMUSP00000028384
OrthoMCL	DDB_G0269242	fcsA	M.musculus:ENSMUSP00000034046 | M.musculus:ENSMUSP00000046585 | M.musculus:ENSMUSP00000104532 | M.musculus:ENSMUSP00000045291 | M.musculus:ENSMUSP00000108528
InParanoid	DDB_G0269242	fcsA	M.musculus:ENSMUSP00000046585
InParanoid	DDB_G0268536	DDB_G0268536	M.musculus:ENSMUSP00000052716
OrthoMCL	DDB_G0269130	phgA	M.musculus:ENSMUSP00000037884 | M.musculus:ENSMUSP00000098830
InParanoid	DDB_G0269130	phgA	M.musculus:ENSMUSP00000036861
OrthoMCL	DDB_G0269728	ciao1	M.musculus:ENSMUSP00000003759
InParanoid	DDB_G0269728	ciao1	M.musculus:ENSMUSP00000003759
OrthoMCL	DDB_G0269306	dhx35	M.musculus:ENSMUSP00000105104
InParanoid	DDB_G0269306	dhx35	M.musculus:ENSMUSP00000105104
OrthoMCL	DDB_G0268668	cycH	M.musculus:ENSMUSP00000022030
InParanoid	DDB_G0268668	cycH	M.musculus:ENSMUSP00000022030
OrthoMCL	DDB_G0268678	DDB_G0268678	M.musculus:ENSMUSP00000016397
InParanoid	DDB_G0268678	DDB_G0268678	M.musculus:ENSMUSP00000016397
OrthoMCL	DDB_G0268116	DDB_G0268116	M.musculus:ENSMUSP00000100743
InParanoid	DDB_G0268116	DDB_G0268116	M.musculus:ENSMUSP00000100743
OrthoMCL	DDB_G0268776	gatB	M.musculus:ENSMUSP00000029726
InParanoid	DDB_G0268776	gatB	M.musculus:ENSMUSP00000029726
OrthoMCL	DDB_G0268790	DDB_G0268790	M.musculus:ENSMUSP00000009435
OrthoMCL	DDB_G0268302	rpl38	M.musculus:ENSMUSP00000102211
InParanoid	DDB_G0268302	rpl38	M.musculus:ENSMUSP00000102211
OrthoMCL	DDB_G0269302	DDB_G0269302	M.musculus:ENSMUSP00000105264
InParanoid	DDB_G0269302	DDB_G0269302	M.musculus:ENSMUSP00000105264
OrthoMCL	DDB_G0268898	wdr75	M.musculus:ENSMUSP00000027139
InParanoid	DDB_G0268898	wdr75	M.musculus:ENSMUSP00000027139
OrthoMCL	DDB_G0267822	DDB_G0267822	M.musculus:ENSMUSP00000068511
InParanoid	DDB_G0267822	DDB_G0267822	M.musculus:ENSMUSP00000068511
OrthoMCL	DDB_G0267656	l2hgdh	M.musculus:ENSMUSP00000021370
InParanoid	DDB_G0267656	l2hgdh	M.musculus:ENSMUSP00000021370
OrthoMCL	DDB_G0269486	DDB_G0269486	M.musculus:ENSMUSP00000043780
OrthoMCL	DDB_G0269046	DDB_G0269046	M.musculus:ENSMUSP00000104831
InParanoid	DDB_G0269046	DDB_G0269046	M.musculus:ENSMUSP00000104831
OrthoMCL	DDB_G0270966	DDB_G0270966	M.musculus:ENSMUSP00000022499
InParanoid	DDB_G0270966	DDB_G0270966	M.musculus:ENSMUSP00000022499
OrthoMCL	DDB_G0272000	DDB_G0272000	M.musculus:ENSMUSP00000023736 | M.musculus:ENSMUSP00000058405
InParanoid	DDB_G0272000	DDB_G0272000	M.musculus:ENSMUSP00000023736 | M.musculus:ENSMUSP00000058405
OrthoMCL	DDB_G0272014	DDB_G0272014	M.musculus:ENSMUSP00000096352
OrthoMCL	DDB_G0274561	act21	M.musculus:ENSMUSP00000031564 | M.musculus:ENSMUSP00000034453 | M.musculus:ENSMUSP00000048218 | M.musculus:ENSMUSP00000052086 | M.musculus:ENSMUSP00000074658 | M.musculus:ENSMUSP00000087736 | M.musculus:ENSMUSP00000101823
OrthoMCL	DDB_G0272178	DDB_G0272178	M.musculus:ENSMUSP00000101515
InParanoid	DDB_G0272178	DDB_G0272178	M.musculus:ENSMUSP00000101515
OrthoMCL	DDB_G0274565	erh	M.musculus:ENSMUSP00000021559 | M.musculus:ENSMUSP00000043341
InParanoid	DDB_G0274565	erh	M.musculus:ENSMUSP00000021559
InParanoid	DDB_G0272740	DDB_G0272740	M.musculus:ENSMUSP00000087197
OrthoMCL	DDB_G0272098	DDB_G0272098	M.musculus:ENSMUSP00000017530
OrthoMCL	DDB_G0272710	nat9	M.musculus:ENSMUSP00000099329
InParanoid	DDB_G0272710	nat9	M.musculus:ENSMUSP00000099329
OrthoMCL	DDB_G0267718	DDB_G0267718	M.musculus:ENSMUSP00000112903
InParanoid	DDB_G0267718	DDB_G0267718	M.musculus:ENSMUSP00000112903
OrthoMCL	DDB_G0270156	DDB_G0270156	M.musculus:ENSMUSP00000007993
InParanoid	DDB_G0270156	DDB_G0270156	M.musculus:ENSMUSP00000007993
OrthoMCL	DDB_G0269000	DDB_G0269000	M.musculus:ENSMUSP00000055342
OrthoMCL	DDB_G0271282	csn7	M.musculus:ENSMUSP00000113587 | M.musculus:ENSMUSP00000108058
InParanoid	DDB_G0271282	csn7	M.musculus:ENSMUSP00000108058 | M.musculus:ENSMUSP00000113587
OrthoMCL	DDB_G0271014	DDB_G0271014	M.musculus:ENSMUSP00000028251
OrthoMCL	DDB_G0269570	rabggta	M.musculus:ENSMUSP00000061498
InParanoid	DDB_G0269570	rabggta	M.musculus:ENSMUSP00000061498
OrthoMCL	DDB_G0267766	gfm2	M.musculus:ENSMUSP00000076503 | M.musculus:ENSMUSP00000105060
InParanoid	DDB_G0267766	gfm2	M.musculus:ENSMUSP00000105060
OrthoMCL	DDB_G0267916	mtmr15	M.musculus:ENSMUSP00000103138
InParanoid	DDB_G0267916	mtmr15	M.musculus:ENSMUSP00000103138
OrthoMCL	DDB_G0267928	tmem144B	M.musculus:ENSMUSP00000029568
OrthoMCL	DDB_G0269908	DDB_G0269908	M.musculus:ENSMUSP00000104784
InParanoid	DDB_G0269908	DDB_G0269908	M.musculus:ENSMUSP00000104784
